gamma	58	5	11	compt	-229.333	309.355	1135.65	0.059202	0.0505719	0.0505719
gamma	58	5	12	compt	-230.774	308.001	1137.57	0.0505719	0.0425659	0.0425659
gamma	58	5	13	phot	-228.322	308.46	1132.97	0.0425659	0	0
gamma	3	1	2	compt	-126.643	296.028	1141.33	2.22437	2.06915	2.06915
gamma	3	1	4	compt	-182.01	266.349	1004.7	2.06915	0.232957	0.232957
gamma	3	1	6	compt	-142.073	251.847	1109.01	0.232957	0.222624	0.222624
gamma	3	1	7	compt	-143.029	249.387	1119.92	0.222624	0.201632	0.201632
gamma	3	1	8	compt	-161.003	247.205	1137.75	0.201632	0.113917	0.113917
gamma	3	1	9	compt	-149.193	243.732	1127.57	0.113917	0.0872562	0.0872562
gamma	3	1	10	phot	-176.564	245.251	1113.27	0.0872562	0	0
gamma	3	1	2	compt	-126.799	665.325	1195.79	2.22439	0.349803	0.349803
gamma	3	1	4	compt	-125.135	669.812	1200.26	0.349803	0.31732	0.31732
gamma	3	1	2	compt	-126.211	641.359	1183.07	2.22438	2.03866	2.03866
gamma	3	1	1	compt	-17.2975	430.002	1301.17	2.22435	0.667351	0.667351
gamma	3	1	2	compt	123.181	425.367	1243.1	0.667351	0.489041	0.489041
