e-	Cerenkov	4	3	4	-15.5413	426.375	1300.97	0.27205
e-	Cerenkov	4	3	5	-15.5129	426.379	1300.97	0.265945
e-	Cerenkov	4	3	6	-15.5065	426.381	1300.97	0.263728
e-	Cerenkov	4	3	4	23.2805	322.906	1329.78	0.262473
e-	Cerenkov	4	3	3	-359.656	394.316	1276.01	0.270893
e-	Cerenkov	4	3	4	-359.661	394.293	1276.01	0.265058
e-	Cerenkov	4	3	5	-359.662	394.29	1276.01	0.264591
e-	Cerenkov	4	3	6	-359.663	394.288	1276.01	0.264193
e-	Cerenkov	4	3	7	-359.663	394.288	1276.01	0.264193
e-	Cerenkov	4	3	8	-359.663	394.287	1276.01	0.264073
e-	Cerenkov	4	3	9	-359.663	394.287	1276.01	0.264064
e-	Cerenkov	6	3	1	-17.1911	220.593	772.531	0.284678
e-	Cerenkov	6	3	2	-17.2353	220.574	772.477	0.268448
e-	Cerenkov	6	3	3	-17.2433	220.574	772.463	0.267201
e-	Cerenkov	6	3	4	-17.2505	220.575	772.454	0.266208
e-	Cerenkov	6	3	5	-17.2549	220.574	772.448	0.264742
e-	Cerenkov	6	3	6	-17.2562	220.573	772.446	0.263997
e-	Cerenkov	4	3	1	-57.9765	247.15	1288.27	1.34373
e-	Cerenkov	4	3	3	-61.1543	246.419	1287.14	0.412099
e-	Cerenkov	4	3	4	-61.1446	246.175	1286.75	0.298762
e-	Cerenkov	4	3	5	-61.0654	246.114	1286.68	0.268705
e-	Cerenkov	4	3	6	-61.0488	246.112	1286.68	0.266455
e-	Cerenkov	4	3	7	-61.0406	246.11	1286.68	0.264323
e-	Cerenkov	4	3	8	-61.0397	246.11	1286.68	0.263969
e-	Cerenkov	4	3	3	-12.5219	617.92	1205.58	0.314701
e-	Cerenkov	4	3	4	-12.5224	617.838	1205.42	0.272633
e-	Cerenkov	4	3	5	-12.5462	617.84	1205.41	0.265923
e-	Cerenkov	4	3	6	-12.5523	617.841	1205.4	0.263664
e-	Cerenkov	4	3	3	4.34508	655.447	1293.04	0.313495
e-	Cerenkov	4	3	4	4.37569	655.608	1293	0.257424
e-	Cerenkov	4	3	1	-310.051	520.124	1207.75	1.47893
e-	Cerenkov	4	3	4	-310.07	515.658	1207.18	0.317021
e-	Cerenkov	4	3	5	-309.968	515.782	1207.26	0.0557541
e-	Cerenkov	6	3	1	379.595	450.503	889.103	0.350764
e-	Cerenkov	5	3	1	252.395	433.663	1033.93	0.403987
e-	Cerenkov	4	3	1	247.284	447.165	1053.62	0.218372
e-	Cerenkov	4	3	2	247.277	447.185	1053.57	0.198863
e-	Cerenkov	5	3	2	252.363	433.526	1034.13	0.256529
e-	Cerenkov	6	3	2	379.547	450.388	888.848	0.268353
e-	Cerenkov	6	3	3	379.551	450.384	888.834	0.261841
e-	Cerenkov	5	3	3	252.457	433.552	1034.16	0.198124
e-	Cerenkov	5	3	4	252.452	433.57	1034.17	0.189559
e-	Cerenkov	5	3	5	252.448	433.575	1034.17	0.187508
e-	Cerenkov	5	3	6	252.447	433.577	1034.17	0.186525
e-	Cerenkov	5	3	7	252.446	433.577	1034.17	0.186327
e-	Cerenkov	5	3	8	252.446	433.577	1034.17	0.186073
e-	Cerenkov	4	3	3	247.28	447.179	1053.55	0.18529
e-	Cerenkov	7	3	1	159.704	499.022	950.189	0.25178
e-	Cerenkov	6	3	1	52.3556	456.277	1073.81	0.304866
e-	Cerenkov	4	3	1	48.1437	417.868	1191	0.39382
e-	Cerenkov	4	3	2	48.0975	417.93	1190.78	0.265014
e-	Cerenkov	6	3	2	52.2505	456.172	1073.77	0.210647
e-	Cerenkov	6	3	3	52.2585	456.133	1073.77	0.194493
e-	Cerenkov	6	3	4	52.2668	456.121	1073.77	0.189608
e-	Cerenkov	6	3	5	52.2683	456.117	1073.78	0.186696
e-	Cerenkov	6	3	6	52.2686	456.116	1073.78	0.186386
e-	Cerenkov	6	3	7	52.2687	456.116	1073.78	0.186219
e-	Cerenkov	6	3	8	52.2688	456.116	1073.78	0.186219
e-	Cerenkov	6	3	9	52.2688	456.116	1073.78	0.186135
e-	Cerenkov	4	3	3	48.1014	417.84	1190.71	0.190921
e-	Cerenkov	4	3	4	48.1026	417.835	1190.7	0.182361
e-	Cerenkov	6	3	1	110.685	640.411	912.93	0.339613
e-	Cerenkov	4	3	2	101.623	588.974	971.266	0.391855
e-	Cerenkov	6	3	2	110.771	640.558	912.747	0.259082
e-	Cerenkov	4	3	3	101.599	588.971	971.034	0.16414
e-	Cerenkov	5	3	1	39.7829	52.9003	1287.23	0.279242
e-	Cerenkov	5	3	2	39.7601	52.8602	1287.26	0.265723
e-	Cerenkov	5	3	3	39.7568	52.8558	1287.26	0.264118
e-	Cerenkov	5	3	4	39.7567	52.8557	1287.26	0.264118
e-	Cerenkov	5	3	5	39.7566	52.8556	1287.26	0.264118
e-	Cerenkov	5	3	6	39.7565	52.8554	1287.26	0.264118
e-	Cerenkov	5	3	7	39.7563	52.8553	1287.26	0.26406
e-	Cerenkov	4	3	3	95.5177	338.837	1274.76	0.22109
e-	Cerenkov	5	3	1	-83.2256	670.231	1161.79	0.181438
e-	Cerenkov	4	3	25	-68.3223	643.539	1197.18	0.267775
e-	Cerenkov	4	3	26	-68.3205	643.532	1197.19	0.263435
e-	Cerenkov	6	3	1	321.043	594.087	1227.27	0.431516
e-	Cerenkov	5	3	1	223.621	563.772	1241.05	0.24983
e-	Cerenkov	4	3	1	196.105	565	1230.76	0.355463
e-	Cerenkov	4	3	2	196.274	564.79	1230.89	0.272754
e-	Cerenkov	6	3	2	320.635	594.216	1227.57	0.2847
e-	Cerenkov	6	3	3	320.568	594.212	1227.6	0.270008
e-	Cerenkov	4	3	3	196.29	564.772	1230.91	0.266016
e-	Cerenkov	4	3	4	196.295	564.769	1230.91	0.264547
e-	Cerenkov	4	3	5	196.297	564.768	1230.91	0.264369
e-	Cerenkov	4	3	6	196.297	564.768	1230.91	0.264176
e-	Cerenkov	4	3	7	196.297	564.767	1230.91	0.264107
e-	Cerenkov	4	3	8	196.298	564.767	1230.91	0.264074
e-	Cerenkov	4	3	9	196.298	564.767	1230.91	0.264074
e-	Cerenkov	4	3	10	196.298	564.767	1230.91	0.264074
e-	Cerenkov	4	3	11	196.298	564.767	1230.91	0.264074
e-	Cerenkov	4	3	12	196.298	564.767	1230.91	0.264074
e-	Cerenkov	4	3	13	196.298	564.767	1230.91	0.264034
e-	Cerenkov	6	3	4	320.547	594.216	1227.6	0.266658
e-	Cerenkov	6	3	5	320.538	594.218	1227.6	0.26521
e-	Cerenkov	6	3	6	320.534	594.218	1227.6	0.264301
e-	Cerenkov	6	3	7	320.533	594.219	1227.6	0.264108
e-	Cerenkov	6	3	8	320.533	594.219	1227.6	0.264066
e-	Cerenkov	6	3	9	320.533	594.219	1227.6	0.264064
e-	Cerenkov	4	3	2	237.684	440.608	1322.73	0.412304
e-	Cerenkov	4	3	3	237.523	440.934	1322.44	0.274247
e-	Cerenkov	4	3	4	237.544	440.947	1322.41	0.266573
e-	Cerenkov	4	3	5	237.548	440.95	1322.4	0.265747
e-	Cerenkov	4	3	6	237.551	440.952	1322.4	0.265042
e-	Cerenkov	4	3	7	237.553	440.953	1322.4	0.264668
e-	Cerenkov	4	3	8	237.553	440.954	1322.39	0.264386
e-	Cerenkov	4	3	9	237.553	440.954	1322.39	0.264289
e-	Cerenkov	4	3	10	237.554	440.954	1322.39	0.264246
e-	Cerenkov	4	3	11	237.554	440.955	1322.39	0.264068
e-	Cerenkov	4	3	12	237.554	440.955	1322.39	0.264064
e-	Cerenkov	6	3	1	147.475	347.455	1318.9	0.264677
e-	Cerenkov	6	3	2	147.476	347.456	1318.9	0.264355
e-	Cerenkov	6	3	3	147.477	347.456	1318.9	0.264173
e-	Cerenkov	6	3	4	147.478	347.456	1318.9	0.264173
e-	Cerenkov	6	3	5	147.478	347.456	1318.9	0.264141
e-	Cerenkov	6	3	6	147.478	347.456	1318.9	0.264141
e-	Cerenkov	6	3	7	147.479	347.456	1318.9	0.264056
e-	Cerenkov	5	3	1	60.6746	433.615	1264.37	0.397666
e-	Cerenkov	5	3	2	61.0569	433.498	1264.51	0.297693
e-	Cerenkov	5	3	3	61.1457	433.429	1264.48	0.236363
e-	Cerenkov	7	3	2	156.897	324.911	1323.96	0.260173
e-	Cerenkov	4	3	1	-96.2767	208.895	1294.08	1.34174
e-	Cerenkov	4	3	4	-96.2714	207.692	1294.15	0.316357
e-	Cerenkov	4	3	5	-96.162	207.718	1294.29	0.268986
e-	Cerenkov	4	3	6	-96.148	207.719	1294.3	0.263707
e-	Cerenkov	4	3	1	5.04648	489.664	1243.61	1.3688
e-	Cerenkov	4	3	4	2.56558	490.82	1243.03	0.284364
e-	Cerenkov	4	3	5	2.53342	490.816	1242.96	0.256141
e-	Cerenkov	6	3	1	-46.7857	476.769	1140.55	0.353312
e-	Cerenkov	5	3	1	-57.5649	469.149	1154.04	0.250028
e-	Cerenkov	4	3	1	-72.7956	467.193	1190.51	0.392811
e-	Cerenkov	4	3	2	-72.8517	467.313	1190.32	0.0810716
e-	Cerenkov	5	3	2	-57.5697	469.14	1153.95	0.190157
e-	Cerenkov	6	3	2	-46.5896	476.756	1140.55	0.236377
